City,Health Center Name,State,address,combinedKey,contact,lat,lon,name
AURORA,"VNA HEALTH CARE, AN ILLINOIS NOT-FOR-PROFIT CORPORATION",IL,"400 N Highland Ave, Aurora, IL 60506, USA","VNA HEALTH CARE, AN ILLINOIS NOT-FOR-PROFIT CORPORATION, AURORA, IL",(630) 892-4355,41.7659245,-88.3297293,VNA Health Care
CARLINVILLE,"MACOUPIN, COUNTY OF",IL,"Carlinville, IL 62626, USA","MACOUPIN, COUNTY OF, CARLINVILLE, IL",,39.2797699,-89.8817662,Carlinville
CARTERVILLE,SHAWNEE HEALTH SERVICE AND DEVELOPMENT CORPORATION,IL,"109 California St, Carterville, IL 62918, USA","SHAWNEE HEALTH SERVICE AND DEVELOPMENT CORPORATION, CARTERVILLE, IL",(618) 985-8221,37.7514721,-89.07651609999998,Shawnee Health Service Administration Offices
CHICAGO,ACCESS COMMUNITY HEALTH NETWORK,IL,"1555 W Howard St, Chicago, IL 60626, USA","ACCESS COMMUNITY HEALTH NETWORK, CHICAGO, IL",(773) 764-7146,42.0191925,-87.6702578,ACCESS Rogers Park Family Health Center
CHICAGO,"ALIVIO MEDICAL CENTER, INC",IL,"1450 W Cermak Rd, Chicago, IL 60608, USA","ALIVIO MEDICAL CENTER, INC, CHICAGO, IL",(773) 254-1400,41.8529688,-87.6645576,"ALIVIO MEDICAL CENTER, INC."
CHICAGO,ASIAN HUMAN SERVICES FAMILY HEALTH CENTER,IL,"8800 Lockwood Ave, Skokie, IL 60077, USA","ASIAN HUMAN SERVICES FAMILY HEALTH CENTER, CHICAGO, IL",(847) 983-1400,42.0410917,-87.75956550000002,Asian Human Services Family Health Center
CHICAGO,BELOVED COMMUNITY FAMILY WELLNESS CENTER,IL,"6821 S Halsted St, Chicago, IL 60621, USA","BELOVED COMMUNITY FAMILY WELLNESS CENTER, CHICAGO, IL",(773) 651-3629,41.7699531,-87.6443974,Beloved Community Family Wellness Center
CHICAGO,"CHICAGO FAMILY HEALTH CENTER, INC.",IL,"570 E 115th St, Chicago, IL 60628, USA","CHICAGO FAMILY HEALTH CENTER, INC., CHICAGO, IL",(773) 768-5000,41.6855879,-87.6084022,Chicago Family Health Center
CHICAGO,CHRISTIAN COMMUNITY HEALTH CENTER,IL,"2815 W 5th Ave, Chicago, IL 60612, USA","CHRISTIAN COMMUNITY HEALTH CENTER, CHICAGO, IL",(773) 826-1018,41.880723,-87.69692359999998,Christian Community Health Center
CHICAGO,COMMUNITY HEALTH PARTNERSHIP OF ILLINOIS,IL,"205 W Randolph St #2222, Chicago, IL 60606, USA","COMMUNITY HEALTH PARTNERSHIP OF ILLINOIS, CHICAGO, IL",(312) 795-0000,41.8841113,-87.6341723,Community Health Partnership
CHICAGO,"ERIE FAMILY HEALTH CENTER, INC.",IL,"2750 W North Ave, Chicago, IL 60647, USA","ERIE FAMILY HEALTH CENTER, INC., CHICAGO, IL",(312) 666-3494,41.91045560000001,-87.69667,Erie Humboldt Park Health Center
CHICAGO,ESPERANZA HEALTH CENTERS,IL,"2001 S California Ave #100, Chicago, IL 60608, USA","ESPERANZA HEALTH CENTERS, CHICAGO, IL",(773) 584-6200,41.8546526,-87.69532530000002,Esperanza Health Centers California
CHICAGO,"FRIEND FAMILY HEALTH CENTER, INC.",IL,"5635 S Pulaski Rd, Chicago, IL 60629, USA","FRIEND FAMILY HEALTH CENTER, INC., CHICAGO, IL",(773) 585-3900,41.7901668,-87.72276070000002,Friend Family Health Center Inc
CHICAGO,HEARTLAND ALLIANCE HEALTH,IL,"5501 S Halsted St, Chicago, IL 60621, USA","HEARTLAND ALLIANCE HEALTH, CHICAGO, IL",(773) 275-2586,41.7936606,-87.644904,Heartland Alliance Health Englewood Health Center
CHICAGO,HEARTLAND INTERNATIONAL HEALTH CENTERS,IL,"2200 W Touhy Ave, Chicago, IL 60645, USA","HEARTLAND INTERNATIONAL HEALTH CENTERS, CHICAGO, IL",(773) 751-1875,42.0124201,-87.6864137,Heartland Health Center - Touhy
CHICAGO,HOWARD BROWN HEALTH CENTER,IL,"6500 N Clark St, Chicago, IL 60626, USA","HOWARD BROWN HEALTH CENTER, CHICAGO, IL",(773) 388-1600,42.0000343,-87.6714074,Howard Brown Health Clark
CHICAGO,INNER CITY MUSLIM ACTION NETWORK,IL,"2744 W 63rd St, Chicago, IL 60629, USA","INNER CITY MUSLIM ACTION NETWORK, CHICAGO, IL",(773) 434-4626,41.77925689999999,-87.6927863,Food Distribution Center - Iman: Inner-city Muslim Action Netwrok
CHICAGO,LAWNDALE CHRISTIAN HEALTH CENTER,IL,"3860 Ogden Ave, Chicago, IL 60623, USA","LAWNDALE CHRISTIAN HEALTH CENTER, CHICAGO, IL",(872) 588-3000,41.8525899,-87.7218767,Lawndale Christian Health Center
CHICAGO,"NEAR NORTH HEALTH SERVICE CORPORATION, THE",IL,"1276 N Clybourn Ave, Chicago, IL 60610, USA","NEAR NORTH HEALTH SERVICE CORPORATION, THE, CHICAGO, IL",(312) 337-1073,41.9052536,-87.6422731,North Health Service Corporation
CHICAGO,"PRIMECARE COMMUNITY HEALTH, INC.",IL,"1431 N Western Ave, Chicago, IL 60622, USA","PRIMECARE COMMUNITY HEALTH, INC., CHICAGO, IL",(312) 633-5841,41.9075732,-87.6863618,Primecare Community Health Inc: Friedman Michael H MD
CHICAGO,"TCA HEALTH, INC. NFP",IL,"1029 E 130th St, Chicago, IL 60628, USA","TCA HEALTH, INC. NFP, CHICAGO, IL",(773) 995-6300,41.658754,-87.596743,"TCA Health, Inc."
CHICAGO,UNIVERSITY OF ILLINOIS,IL,"1200 W Harrison St, Chicago, IL 60607, USA","UNIVERSITY OF ILLINOIS, CHICAGO, IL",(312) 996-7000,41.8696074,-87.6496218,University of Illinois at Chicago
DECATUR,COMMUNITY HEALTH IMPROVEMENT CENTER,IL,"320 East Central Avenue, Decatur, IL 62521, USA","COMMUNITY HEALTH IMPROVEMENT CENTER, DECATUR, IL",(217) 877-9117,39.8749248,-88.9570479,Community Health Improvemnt Center
E SAINT LOUIS,"SOUTHERN ILLINOIS HEALTH CARE FOUNDATION, INC.",IL,"2001 State St, East St Louis, IL 62205, USA","SOUTHERN ILLINOIS HEALTH CARE FOUNDATION, INC., E SAINT LOUIS, IL",(618) 271-9191,38.6187985,-90.1325762,SIHF Healthcare - East St. Louis - State Street
ELGIN,GREATER ELGIN FAMILY CARE CENTER,IL,"373 Summit St Ste 100, Elgin, IL 60120, USA","GREATER ELGIN FAMILY CARE CENTER, ELGIN, IL",(847) 608-1344,42.0460785,-88.2778173,Greater Elgin Family Care Center - Summit Health Center
HARVEY,FAMILY CHRISTIAN HEALTH CENTER,IL,"31 W 155th St, Harvey, IL 60426, USA","FAMILY CHRISTIAN HEALTH CENTER, HARVEY, IL",(708) 596-5177,41.6084339,-87.6579589,Family Christian Health Center
JOLIET,WILL COUNTY COMMUNITY HEALTH CENTER,IL,"1106 Neal Ave, Joliet, IL 60433, USA","WILL COUNTY COMMUNITY HEALTH CENTER, JOLIET, IL",(815) 727-8480,41.50404870000001,-88.0679939,Will County Community Health Center
LA GRANGE,PILLARS COMMUNITY HEALTH,IL,"110 Calendar Ave #2325, La Grange, IL 60525, USA","PILLARS COMMUNITY HEALTH, LA GRANGE, IL",(708) 745-5277,41.8145444,-87.87141740000001,Pillars Community Health - Medical Center
OAK PARK,PCC COMMUNITY WELLNESS CENTER,IL,"14 Lake St, Oak Park, IL 60302, USA","PCC COMMUNITY WELLNESS CENTER, OAK PARK, IL",(708) 383-0113,41.8882936,-87.77560290000002,PCC Community Wellness Center
OLYMPIA FLDS,"AUNT MARTHA'S HEALTH AND WELLNESS, INC.",IL,"19990 Governors Hwy, Olympia Fields, IL 60461, USA","AUNT MARTHA'S HEALTH AND WELLNESS, INC., OLYMPIA FLDS, IL",(708) 747-7100,41.5267094,-87.7004965,Aunt Martha's
ROCKFORD,CRUSADERS CENTRAL CLINIC ASSOCIATION,IL,"1200 W State St, Rockford, IL 61102, USA","CRUSADERS CENTRAL CLINIC ASSOCIATION, ROCKFORD, IL",(815) 490-1600,42.2751501,-89.10831209999998,Crusader Community Health
SPRINGFIELD,SOUTHERN ILLINOIS UNIVERSITY,IL,"801 N Rutledge St, Springfield, IL 62702, USA","SOUTHERN ILLINOIS UNIVERSITY, SPRINGFIELD, IL",(217) 545-8000,39.8100982,-89.6575947,SIU School of Medicine
WAUKEGAN,"LAKE, COUNTY OF",IL,"Lake County, IL, USA","LAKE, COUNTY OF, WAUKEGAN, IL",,42.3689363,-87.82715340000001,Lake County
CLINTON,VALLEY PROFESSIONALS COMMUNITY HEALTH CENTER INC.,IN,"777 S Main St #100, Clinton, IN 47842, USA","VALLEY PROFESSIONALS COMMUNITY HEALTH CENTER INC., CLINTON, IN",(765) 828-1003,39.653504,-87.3990775,Valley Professionals Community Health Center
ELKHART,"HEART CITY HEALTH CENTER, INC.",IN,"236 Simpson Ave, Elkhart, IN 46516, USA","HEART CITY HEALTH CENTER, INC., ELKHART, IN",(574) 293-0052,41.6897287,-85.9458635,Heart City Health
GARY,"COMMUNITY HEALTHNET, INC",IN,"1021 W 5th Ave, Gary, IN 46402, USA","COMMUNITY HEALTHNET, INC, GARY, IN",(219) 880-1190,41.60170479999999,-87.3504715,Community HealthNet Health Centers
GOSHEN,"MAPLE CITY HEALTH CARE CENTER, INC.",IN,"213 Middlebury St, Goshen, IN 46528, USA","MAPLE CITY HEALTH CARE CENTER, INC., GOSHEN, IN",(574) 534-3300,41.593225200000006,-85.8323934,Maple City Health Care Center
INDIANAPOLIS,INDIANA HEALTH CENTERS INCORPORATED,IN,"8003 Castleway Dr, Indianapolis, IN 46250, USA","INDIANA HEALTH CENTERS INCORPORATED, INDIANAPOLIS, IN",(317) 576-1335,39.9026018,-86.0545639,"Indiana Health Centers, Inc."
INDIANAPOLIS,"RAPHAEL HEALTH CENTER, INC.",IN,"401 E 34th St, Indianapolis, IN 46205, USA","RAPHAEL HEALTH CENTER, INC., INDIANAPOLIS, IN",(317) 926-1507,39.81745460000001,-86.1506215,Raphael Health Center
INDIANAPOLIS,"SHALOM HEALTH CARE CENTER, INC.",IN,"3400 Lafayette Rd # 200, Indianapolis, IN 46222, USA","SHALOM HEALTH CARE CENTER, INC., INDIANAPOLIS, IN",(317) 291-7422,39.8175537,-86.2296634,Shalom Health Care Center
INDIANAPOLIS,THE HEALTH & HOSPITAL CORP OF MARION COUNTY,IN,"7100 N Ashland Ave, Chicago, IL 60626, USA","THE HEALTH & HOSPITAL CORP OF MARION COUNTY, INDIANAPOLIS, IN",(773) 509-6402,42.0118035,-87.6703938,"The Health Cares Exchange Initiative, Inc."
JEFFERSONVLLE,LIFESPRING INC.,IN,"460 Spring St, Jeffersonville, IN 47130, USA","LIFESPRING INC., JEFFERSONVLLE, IN",(812) 913-5462,38.2742319,-85.7418831,Lifespring
MERRILLVILLE,SOUTHLAKE COMMUNITY MENTAL HEALTH CENTER INC,IN,"1441 E 84th Pl, Merrillville, IN 46410, USA","SOUTHLAKE COMMUNITY MENTAL HEALTH CENTER INC, MERRILLVILLE, IN",(219) 769-4005,41.4643844,-87.3202372,Regional Mental Health Center
MUNCIE,"OPEN DOOR HEALTH SERVICES, INC.",IN,"333 S Madison St, Muncie, IN 47305, USA","OPEN DOOR HEALTH SERVICES, INC., MUNCIE, IN",(765) 286-7000,40.19137720000001,-85.38227540000003,Open Door Health Services
NOBLESVILLE,ASPIRE HEALTH CENTER,IN,"17840 Cumberland Rd, Noblesville, IN 46060, USA","ASPIRE HEALTH CENTER, NOBLESVILLE, IN",(317) 773-6864,40.0485828,-85.9936277,Aspire Indiana Health
VALPARAISO,"HEALTHLINC, INC.",IN,"1001 Sturdy Rd, Valparaiso, IN 46383, USA","HEALTHLINC, INC., VALPARAISO, IN",(219) 462-7173,41.47708,-87.03751940000002,Healthlinc Inc: Ames Jay T MD
VALPARAISO,PORTER STARKE SERVICES INC,IN,"601 Wall St, Valparaiso, IN 46383, USA","PORTER STARKE SERVICES INC, VALPARAISO, IN",(219) 531-3500,41.48946770000001,-87.05373900000002,Porter-Starke Services
CEDAR RAPIDS,EASTERN IOWA HEALTH CENTER,IA,"1201 3rd Ave SE, Cedar Rapids, IA 52403, USA","EASTERN IOWA HEALTH CENTER, CEDAR RAPIDS, IA",(319) 730-7300,41.9831202,-91.6555431,Eastern Iowa Health Center Family Medicine | Pediatrics | Behavioral Health
COUNCIL BLFS,ALL CARE HEALTH CENTER,IA,"902 S 6th St, Council Bluffs, IA 51501, USA","ALL CARE HEALTH CENTER, COUNCIL BLFS, IA",(712) 325-1990,41.2530417,-95.8533951,All Care Health Center
DAVENPORT,"COMMUNITY HEALTH CARE, INC.",IA,"500 W River Dr, Davenport, IA 52801, USA","COMMUNITY HEALTH CARE, INC., DAVENPORT, IA",(563) 336-3041,41.5211039,-90.5806669,Community Health Care
DES MOINES,PROTEUS INC.,IA,"1221 Center St, Des Moines, IA 50309, USA","PROTEUS INC., DES MOINES, IA",(515) 271-5306,41.59193320000001,-93.6334926,"Proteus, Inc."
DUBUQUE,CRESCENT COMMUNITY HEALTH CENTER,IA,"1690 Elm St #300, Dubuque, IA 52001, USA","CRESCENT COMMUNITY HEALTH CENTER, DUBUQUE, IA",(563) 690-2850,42.50984129999999,-90.6647423,Crescent Community Health Center
SIOUX CITY,SIOUXLAND COMMUNITY HEALTH CENTER,IA,"1021 Nebraska St, Sioux City, IA 51105, USA","SIOUXLAND COMMUNITY HEALTH CENTER, SIOUX CITY, IA",(712) 252-2477,42.5011069,-96.4045235,Siouxland Community Health Center
URBANDALE,PRIMARY HEALTH CARE INC,IA,"1200 University Ave, Des Moines, IA 50314, USA","PRIMARY HEALTH CARE INC, URBANDALE, IA",(515) 248-1447,41.6002081,-93.633171,Primary Health Care Inc
ATCHISON,ATCHISON COMMUNITY HEALTH CLINIC,KS,"1412 N 2nd St, Atchison, KS 66002, USA","ATCHISON COMMUNITY HEALTH CLINIC, ATCHISON, KS",(913) 367-4879,39.5791098,-95.1149055,Atchison Community Health Clinic
GARDEN CITY,"UNITED METHODIST WESTERN KANSAS MEXICAN-AMERICAN MINISTRIES, INC.",KS,"310 E Walnut St # L05, Garden City, KS 67846, USA","UNITED METHODIST WESTERN KANSAS MEXICAN-AMERICAN MINISTRIES, INC., GARDEN CITY, KS",(620) 260-9560,37.9705,-100.869039,Mexican American Ministries
KANSAS CITY,TURNER HOUSE CLINIC INC.,KS,"21 N 12th St Ste 300, Kansas City, KS 66102, USA","TURNER HOUSE CLINIC INC., KANSAS CITY, KS",(913) 342-2552,39.1038137,-94.6392286,Vibrant Health Wyandotte: Central
PITTSBURG,"COMMUNITY HEALTH CENTER OF SOUTHEAST KANSAS, INC.",KS,"3011 N Michigan St, Pittsburg, KS 66762, USA","COMMUNITY HEALTH CENTER OF SOUTHEAST KANSAS, INC., PITTSBURG, KS",(620) 231-9873,37.4373002,-94.6963317,Community Health Center of Southeast Kansas
WICHITA,"GRACEMED HEALTH CLINIC, INC.",KS,"1125 W 26th St N, Wichita, KS 67204, USA","GRACEMED HEALTH CLINIC, INC., WICHITA, KS",(316) 866-2000,37.7314467,-97.3499536,GraceMed Evergreen Family Clinic
WICHITA,HEALTHCORE CLINIC INC,KS,"2707 E 21st St N, Wichita, KS 67214, USA","HEALTHCORE CLINIC INC, WICHITA, KS",,37.7224141,-97.3051435,HealthCore Clinic Inc
WICHITA,"HUNTER HEALTH CLINIC INC, THE",KS,"2750 S Roosevelt St, Wichita, KS 67210, USA","HUNTER HEALTH CLINIC INC, THE, WICHITA, KS",(316) 262-2415,37.6448153,-97.290189,Hunter Health
BROWNSVILLE,"A+ FAMILY HEALTHCARE, LLC",KY,"210 S Main St, Brownsville, KY 42210, USA","A+ FAMILY HEALTHCARE, LLC, BROWNSVILLE, KY",(270) 975-4050,37.1915206,-86.2649078,A+ Family Healthcare
BURKESVILLE,"CUMBERLAND FAMILY MEDICAL CENTER, INC.",KY,"360 Keen St, Burkesville, KY 42717, USA","CUMBERLAND FAMILY MEDICAL CENTER, INC., BURKESVILLE, KY",(270) 864-2889,36.7852094,-85.3689784,Cumberland Family Medical Center
LEXINGTON,"HEALTHFIRST BLUEGRASS, INC.",KY,"496 Southland Dr, Lexington, KY 40503, USA","HEALTHFIRST BLUEGRASS, INC., LEXINGTON, KY",(859) 288-2425,38.0206451,-84.5290222,HealthFirst Bluegrass - Southland Drive Clinic
LEXINGTON,UNIVERSITY OF KENTUCKY,KY,"Lexington, KY 40506, USA","UNIVERSITY OF KENTUCKY, LEXINGTON, KY",(859) 257-9000,38.0306511,-84.5039697,University of Kentucky
LOUISVILLE,"PARK DUVALLE COMMUNITY HEALTH CENTER, INC.",KY,"3015 Wilson Ave, Louisville, KY 40211, USA","PARK DUVALLE COMMUNITY HEALTH CENTER, INC., LOUISVILLE, KY",(502) 774-4401,38.227494,-85.8074203,Park Duvalle Community Health Center Inc
LOUISVILLE,"SHAWNEE CHRISTIAN HEALTHCARE CENTER, INC.",KY,"234 Amy Ave, Louisville, KY 40212, USA","SHAWNEE CHRISTIAN HEALTHCARE CENTER, INC., LOUISVILLE, KY",(502) 778-0001,38.26046760000001,-85.8136242,Shawnee Christian Healthcare Center
PRESTONSBURG,"BIG SANDY HEALTH CARE, INC.",KY,"1709 KY-321, Prestonsburg, KY 41653, USA","BIG SANDY HEALTH CARE, INC., PRESTONSBURG, KY",(606) 886-8546,37.6940231,-82.7714647,Big Sandy Health Care Inc
PRESTONSBURG,"MOUNTAIN COMPREHENSIVE CARE CENTER, INC.",KY,"104 S Front St, Prestonsburg, KY 41653, USA","MOUNTAIN COMPREHENSIVE CARE CENTER, INC., PRESTONSBURG, KY",(606) 886-8572,37.6668282,-82.7748674,Mountain Comprehensive Care Center
WHITESBURG,MOUNTAIN COMPREHENSIVE HEALTH CORPORATION,KY,"77 E Main St, Whitesburg, KY 41858, USA","MOUNTAIN COMPREHENSIVE HEALTH CORPORATION, WHITESBURG, KY",(606) 632-3882,37.1174473,-82.82394140000002,Mountain Comprehensive Health Corporation: Wellness Center
ALEXANDRIA,"RAPIDES PRIMARY HEALTH CARE CENTER, INCORPORATED",LA,"1217 Willow Glen River Rd, Alexandria, LA 71302, USA","RAPIDES PRIMARY HEALTH CARE CENTER, INCORPORATED, ALEXANDRIA, LA",(318) 487-4400,31.28596,-92.4263298,Rapides Primary Health Care Center
AVONDALE,"JEFFERSON COMMUNITY HEALTH CARE CENTERS, INC",LA,"3932 US-90, Avondale, LA 70094, USA","JEFFERSON COMMUNITY HEALTH CARE CENTERS, INC, AVONDALE, LA",(504) 436-2223,29.9119317,-90.2246018,InclusivCare
BASTROP,"MOREHOUSE COMMUNITY MEDICAL CENTERS, INC.",LA,"518 Durham St, Bastrop, LA 71220, USA","MOREHOUSE COMMUNITY MEDICAL CENTERS, INC., BASTROP, LA",(318) 283-8887,32.773738800000004,-91.9185028,"Morehouse Community Medical Centers, Inc."
BATON ROUGE,"BATON ROUGE PRIMARY CARE COLLABORATIVE, INC.",LA,"2013 Central Rd, Baton Rouge, LA 70807, USA","BATON ROUGE PRIMARY CARE COLLABORATIVE, INC., BATON ROUGE, LA",(225) 774-1120,30.535943300000003,-91.1729864,"Baton Rouge Primary Care Collaborative, Inc."
BATON ROUGE,CAPITOL CITY FAMILY HEALTH CENTER INC,LA,"4000 Gus Young Ave, Baton Rouge, LA 70802, USA","CAPITOL CITY FAMILY HEALTH CENTER INC, BATON ROUGE, LA",(225) 388-5861,30.4617557,-91.1491139,Capitol City Family Health Center
BATON ROUGE,H I V/ A I D S ALLIANCE FOR REGION TWO INC,LA,"3849 North Blvd, Baton Rouge, LA 70806, USA","H I V/ A I D S ALLIANCE FOR REGION TWO INC, BATON ROUGE, LA",(225) 655-6422,30.4487165,-91.1503633,HAART Clinic
CLINTON,RKM PRIMARY CARE,LA,"11990 Jackson St, Clinton, LA 70722, USA","RKM PRIMARY CARE, CLINTON, LA",(225) 683-5292,30.865179,-91.0220642,RKM Primary Care
DELHI,"RICHLAND, PARISH OF",LA,"Delhi, LA, USA","RICHLAND, PARISH OF, DELHI, LA",,32.4576421,-91.4931736,Delhi
GREENSBURG,SOUTHEAST COMMUNITY HEALTH SYSTEMS,LA,"490 Sitman, Greensburg, LA 70441, USA","SOUTHEAST COMMUNITY HEALTH SYSTEMS, GREENSBURG, LA",(225) 306-2070,30.8302899,-90.6660021,St Helena Communuty Health Center
INNIS,"INNIS COMMUNITY HEALTH CENTER, INC.",LA,"6450 LA-1, Batchelor, LA 70715, USA","INNIS COMMUNITY HEALTH CENTER, INC., INNIS, LA",(225) 492-3775,30.8766211,-91.6799962,Innis Community Health Center
LAKE CHARLES,SWLA CENTER FOR HEALTH SERVICES,LA,"2000 Opelousas St, Lake Charles, LA 70601, USA","SWLA CENTER FOR HEALTH SERVICES, LAKE CHARLES, LA",(337) 439-9983,30.2418583,-93.1917999,SWLA Center for Health Services
LULING,ACCESS HEALTH LOUISIANA,LA,"843 Milling Ave, Luling, LA 70070, USA","ACCESS HEALTH LOUISIANA, LULING, LA",(985) 785-5800,29.9231539,-90.3695724,St. Charles Community Health Center
MANSFIELD,C A S S E DENTAL HEALTH INSTITUTE,LA,"907 Polk St, Mansfield, LA 71052, USA","C A S S E DENTAL HEALTH INSTITUTE, MANSFIELD, LA",(318) 688-3350,32.0376813,-93.7060222,Casse Community Health Institute
MARRERO,PRIORITY HEALTH CARE,LA,"4700 Wichers Dr #304, Marrero, LA 70072, USA","PRIORITY HEALTH CARE, MARRERO, LA",(504) 309-3262,29.8889766,-90.0972125,Priority Health Care
MONROE,PRIMARY HEALTH SERVICES CENTER,LA,"2913 Desiard St, Monroe, LA 71201, USA","PRIMARY HEALTH SERVICES CENTER, MONROE, LA",(318) 388-1250,32.5198842,-92.0876198,Primary Health Services Center
NEW IBERIA,"IBERIA COMPRHESIVE COM HEALTH CNTR, INC.",LA,"806 Jefferson Terrace, New Iberia, LA 70560, USA","IBERIA COMPRHESIVE COM HEALTH CNTR, INC., NEW IBERIA, LA",(337) 365-4945,29.9883829,-91.810504,"Iberia Comprehensive Community Health Center, Inc."
NEW ORLEANS,"BAPTIST COMMUNITY HEALTH SERVICES, INC.",LA,"1616 Caffin Ave, New Orleans, LA 70117, USA","BAPTIST COMMUNITY HEALTH SERVICES, INC., NEW ORLEANS, LA",(504) 533-4999,29.9669161,-90.0146467,Baptist Community Health Services- Lower 9th Ward- Family Practice
NEW ORLEANS,COMMON GROUND HEALTH CLINIC,LA,"3737 General De Gaulle Dr, New Orleans, LA 70114, USA","COMMON GROUND HEALTH CLINIC, NEW ORLEANS, LA",(504) 361-9800,29.9228778,-90.0184145,Common Ground Health Clinic
NEW ORLEANS,"EXCELTH, INCORPORATED",LA,"1515 Poydras St # 1070, New Orleans, LA 70112, USA","EXCELTH, INCORPORATED, NEW ORLEANS, LA",(504) 524-1210,29.952563,-90.0785,"EXCELth, Incorporated"
NEW ORLEANS,MARILLAC COMMUNITY HEALTH CENTERS,LA,"3201 S Carrollton Ave, New Orleans, LA 70118, USA","MARILLAC COMMUNITY HEALTH CENTERS, NEW ORLEANS, LA",(504) 207-3060,29.961763300000005,-90.1138815,DePaul Community Health Center - Carrollton
NEW ORLEANS,MQVN COMMUNITY DEVELOPMENT CORP,LA,"4626 Alcee Fortier Blvd # E, New Orleans, LA 70129, USA","MQVN COMMUNITY DEVELOPMENT CORP, NEW ORLEANS, LA",(504) 255-9170,30.0370175,-89.91221800000002,MQVN Community
NEW ORLEANS,"NEW ORLEANS, CITY OF",LA,"New Orleans, LA, USA","NEW ORLEANS, CITY OF, NEW ORLEANS, LA",,29.9510658,-90.0715323,New Orleans
NEW ORLEANS,"ST. THOMAS COMMUNITY HEALTH CENTER, INC.",LA,"1936 Magazine St, New Orleans, LA 70130, USA","ST. THOMAS COMMUNITY HEALTH CENTER, INC., NEW ORLEANS, LA",(504) 529-5558,29.9309647,-90.0744084,St. Thomas Community Health Center- Donald T. Erwin Center
OPELOUSAS,SOUTHWEST LOUISIANA PRIMARY HEALTH CARE CENTER INC,LA,"8762 LA-182, Opelousas, LA 70570, USA","SOUTHWEST LOUISIANA PRIMARY HEALTH CARE CENTER INC, OPELOUSAS, LA",(337) 942-2005,30.5660639,-92.0729902,Southwest Louisiana Primary Health Care Center
PORT SULPHUR,PLAQUEMINES PARISH HOSPITAL SERVICE DISTRICT NUMBER ONE,LA,"27136 LA-23, Port Sulphur, LA 70083, USA","PLAQUEMINES PARISH HOSPITAL SERVICE DISTRICT NUMBER ONE, PORT SULPHUR, LA",(504) 564-3344,29.4947274,-89.7123508,Plaquemines Medical Center
SAINT GABRIEL,ST GABRIEL HEALTH CLINIC INC,LA,"1707 Gardere Ln, Baton Rouge, LA 70820, USA","ST GABRIEL HEALTH CLINIC INC, SAINT GABRIEL, LA",(225) 642-9676,30.3541636,-91.1271696,Saint Gabriel Health Clinic
SHREVEPORT,"DAVID RAINES COMMUNITY HEALTH CENTER, INC.",LA,"1625 David Raines Rd, Shreveport, LA 71107, USA","DAVID RAINES COMMUNITY HEALTH CENTER, INC., SHREVEPORT, LA",(318) 425-2252,32.5355378,-93.8281499,David Raines Community Health Centers
WINNFIELD,WINN COMMUNITY HEALTH CENTER,LA,"431 W Lafayette St, Winnfield, LA 71483, USA","WINN COMMUNITY HEALTH CENTER, WINNFIELD, LA",(318) 648-0375,31.9247003,-92.6446081,Winn Community Health Center
BANGOR,PENOBSCOT COMMUNITY HEALTH CENTER,ME,"1012 Union St, Bangor, ME 04401, USA","PENOBSCOT COMMUNITY HEALTH CENTER, BANGOR, ME",(207) 404-8100,44.8158431,-68.8088913,PENOBSCOT Community Health Center
EAGLE LAKE,FISH RIVER RURAL HEALTH,ME,"10 Carter St, Eagle Lake, ME 04739, USA","FISH RIVER RURAL HEALTH, EAGLE LAKE, ME",(207) 444-5973,47.0364112,-68.5947036,Fish River Rural Health
LINCOLN,"HEALTH ACCESS NETWORK, INC.",ME,"175 W Broadway, Lincoln, ME 04457, USA","HEALTH ACCESS NETWORK, INC., LINCOLN, ME",(207) 794-6700,45.3605396,-68.5222778,Health Access Network
NEWPORT,SEBASTICOOK FAMILY DOCTORS,ME,"8 Main St A, Newport, ME 04953, USA","SEBASTICOOK FAMILY DOCTORS, NEWPORT, ME",(207) 368-4292,44.8388015,-69.2882814,Sebasticook Regional Fam Med
PATTEN,KATAHDIN VALLEY HEALTH CENTER,ME,"30 Houlton St, Patten, ME 04765, USA","KATAHDIN VALLEY HEALTH CENTER, PATTEN, ME",(866) 366-5842,45.9954654,-68.4460929,Katahdin Valley Health Center
WATERVILLE,HEALTHREACH COMMUNITY HEALTH CENTERS,ME,"10 Water St, Waterville, ME 04901, USA","HEALTHREACH COMMUNITY HEALTH CENTERS, WATERVILLE, ME",(207) 872-5610,44.54619260000001,-69.6295021,HealthReach Community Health Centers
EBEYE,MINISTRY OF HEALTH IN THE REPUBLIC OF THE MARSHALL ISLANDS,MH,"Ebeye, Kwajalein Atoll 96970, RMI","MINISTRY OF HEALTH IN THE REPUBLIC OF THE MARSHALL ISLANDS, EBEYE, MH",,8.781470800000001,167.73733959999996,Ebeye
BALTIMORE,"BALTIMORE MEDICAL SYSTEM, INC.",MD,"3501 Sinclair Ln, Baltimore, MD 21213, USA","BALTIMORE MEDICAL SYSTEM, INC., BALTIMORE, MD",(410) 732-8800,39.3131386,-76.5685821,Baltimore Medical System Inc
