,fid,hospital_name,address,city,zip,placekey,hospital_pk,lat,lon
533,533,DAMERON HOSPITAL,525 WEST ACACIA STREET,STOCKTON,95203,225@5vh-scq-nt9,050122,37.96112313293617,-121.30183199824106
534,534,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH STREET,MANTECA,95336,228@5vh-rh7-pjv,050118,37.80191799458294,-121.19759565644046
535,535,SUTTER TRACY COMMUNITY HOSPITAL,1420 NORTH TRACY BLVD,TRACY,95376,224@5vh-xn2-5pv,050313,37.74347227077526,-121.4340844870664
536,536,ADVENTIST HEALTH LODI MEMORIAL,975 S FAIRMONT AVENUE,LODI,95240,228@5vh-sqv-y35,050336,38.12168657023926,-121.2858493006653
537,537,ST JOSEPH'S MEDICAL CENTER OF STOCKTON,1800 N CALIFORNIA ST,STOCKTON,95204,222@5vh-scp-pd9,050084,37.96845876972324,-121.28802267818008
538,538,SAN JOAQUIN GENERAL HOSPITAL,500 W HOSPITAL ROAD,FRENCH CAMP,95231,222@5vh-srn-8gk,050167,37.886533058376486,-121.28354438014392
539,539,KAISER FOUNDATION HOSPITAL MANTECA,1777 WEST YOSEMITE AVE,MANTECA,95337,222@5vh-rh6-6p9,050748,37.79781097895204,-121.24590979045631
540,540,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",345 S HALCYON RD,ARROYO GRANDE,93420,222@5z8-f5c-9s5,050016,35.11341032251151,-120.59040683351962
541,541,FRENCH HOSPITAL MEDICAL CENTER,1911 JOHNSON AVE,SAN LUIS OBISPO,93401,229@5z8-dry-dy9,050232,35.277270917264055,-120.65092111373794
542,542,SIERRA VISTA REGIONAL MEDICAL CENTER,1010 MURRAY ST,SAN LUIS OBISPO,93405,229@5z8-drs-4qf,050506,35.29281661246603,-120.66541102147472
543,543,TWIN CITIES COMMUNITY HOSPITAL,1100 LAS TABLAS RD,TEMPLETON,93465,222@5z8-746-389,050633,35.555210038031205,-120.72029150170917
544,544,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,94062,222@5vh-7y2-qzz,050197,37.480164055871356,-122.25434643034413
545,545,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,1100 VETERANS BOULEVARD,REDWOOD CITY,94063,227@5vh-7y5-j5f,050541,37.48931127202188,-122.22381615960762
546,546,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,94080,222@5vg-84b-ks5,050070,37.6597782439822,-122.43962688421381
547,547,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,94403,22b@5vh-7y9-85f,050113,37.53052592016959,-122.2983087519975
548,548,SETON MEDICAL CENTER,1900 SULLIVAN AVENUE,DALY CITY,94015,222@5vg-84d-6zf,050289,37.67977392360436,-122.47438703539859
549,549,MILLS-PENINSULA MEDICAL CENTER,1501 TROUSDALE DRIVE,BURLINGAME,94010,22b@5vg-7xz-hqz,050007,37.59196176015767,-122.38302819366767
550,550,SANTA YNEZ VALLEY COTTAGE HOSPITAL,2050 VIBORG RD,SOLVANG,93463,224@5xq-cz6-3kf,051331,34.60209510025007,-120.12625201467729
551,551,LOMPOC VALLEY MEDICAL CENTER,1515 E OCEAN AVENUE,LOMPOC,93436,222@5xq-cx2-bx5,050110,34.64150358826783,-120.43969402501821
552,552,MARIAN REGIONAL MEDICAL CENTER,1400 E CHURCH ST,SANTA MARIA,93454,222@5z8-43b-jd9,050107,34.951175389030794,-120.4130799641224
553,553,GOLETA VALLEY COTTAGE HOSPITAL,351 S PATTERSON AVE,SANTA BARBARA,93111,222@5z8-3cx-tvz,050357,34.43320203886145,-119.809775793454
554,554,SANTA BARBARA COTTAGE HOSPITAL,400 WEST PUEBLO,SANTA BARBARA,93102,226@5z8-3dz-y35,050396,34.4299382419072,-119.72432184649796
555,555,GOOD SAMARITAN HOSPITAL,2425 SAMARITAN DRIVE,SAN JOSE,95124,222@5vh-6yy-j9z,050380,37.251826858125185,-121.94723695752836
556,556,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE,95128,222@5vh-b6x-t5f,050038,37.3132126140563,-121.93403286131584
557,557,EL CAMINO HOSPITAL,2500 GRANT ROAD,MOUNTAIN VIEW,94040,222@5vh-bbp-8vz,050308,37.36974561730388,-122.08036695178367
558,558,LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,725 WELCH ROAD,PALO ALTO,94304,225@5vh-b8k-grk,053305,37.437884676761676,-122.17482143269486
559,559,KAISER FOUNDATION HOSPITAL-SANTA CLARA,700 LAWRENCE EXPRESSWAY,SANTA CLARA,95051,222@5vh-b4n-dqf,050071,37.33552225314416,-121.99785437662831
560,560,KAISER FOUNDATION HOSPITAL-SAN JOSE,250 HOSPITAL PARKWAY,SAN JOSE,95119,222@5vh-8tp-4d9,050604,37.23940667354604,-121.80085385560622
561,561,REGIONAL MEDICAL CENTER OF SAN JOSE,225 N JACKSON AVENUE,SAN JOSE,95116,224@5vh-bf7-bx5,050125,37.36233890842819,-121.85047267652918
562,562,STANFORD HEALTH CARE,300 PASTEUR DRIVE,STANFORD,94305,222@5vh-b8k-7qz,050441,37.43316822702404,-122.17655839734358
563,563,DOMINICAN HOSPITAL,1555 SOQUEL DRIVE,SANTA CRUZ,95065,222@5vh-7h7-7wk,050242,36.99012538461328,-121.98404783037863
564,564,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,2900 CHANTICLEER AVENUE,SANTA CRUZ,95065,222@5vh-7h7-nnq,050714,36.98740832605551,-121.97691175479842
565,565,WATSONVILLE COMMUNITY HOSPITAL,75 NIELSON STREET,WATSONVILLE,95076,223@5vh-dyp-4vz,050194,36.92704985536412,-121.79293922884389
566,566,VIBRA HOSPITAL OF NORTHERN CALIFORNIA,2801 EUREKA WAY,REDDING,96001,222@5v6-mpk-bhq,052047,40.585037299797776,-122.41412547824031
567,567,SHASTA REGIONAL MEDICAL CENTER,1100 BUTTE ST,REDDING,96001,222@5v6-pjj-7yv,050764,40.58587095241088,-122.38733577465469
568,568,PATIENTS' HOSPITAL OF REDDING,2900 EUREKA WAY,REDDING,96001,225@5v6-mpc-mzf,050697,40.58549482522309,-122.41673464551498
569,569,MERCY MEDICAL CENTER MT SHASTA,914 PINE STREET,MOUNT SHASTA,96067,222@5v5-g9f-7dv,051319,41.31829852386114,-122.32034373069922
570,570,FAIRCHILD MEDICAL CENTER,444 BRUCE STREET,YREKA,96097,222@5v5-h28-pgk,051316,41.719159621757726,-122.64613996436157
571,571,KAISER FOUNDATION HOSPITAL - VACAVILLE,1 QUALITY DRIVE,VACAVILLE,95688,222@5vg-5np-vfz,050767,38.387885347899406,-121.93831536059744
572,572,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DR,VALLEJO,94589,222@5vg-3kd-5zz,050101,38.131283294955814,-122.2370064047996
573,573,NORTHBAY MEDICAL CENTER,1200 B  GALE WILSON BLVD,FAIRFIELD,94533,223@5vg-3rj-4y9,050367,38.26165021717702,-122.04609709335705
574,574,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,975 SERENO DR,VALLEJO,94589,222@5vg-3kc-w8v,050073,38.12654982811009,-122.2483251334313
575,575,SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR,SANTA ROSA,95405,222@5vg-552-975,050174,38.44356428235399,-122.70141961678506
576,576,HEALDSBURG DISTRICT HOSPITAL,1375 UNIVERSITY AVENUE,HEALDSBURG,95448,222@5vg-frw-p7q,051321,38.627016046447224,-122.86437160334214
577,577,SONOMA SPECIALTY HOSPITAL,501 PETALUMA AVENUE,SEBASTOPOL,95472,223@5vg-kh8-zcq,052057,38.39677124370384,-122.81940741357846
578,578,PETALUMA VALLEY HOSPITAL,400 N MCDOWELL BLVD,PETALUMA,94954,222@5vg-8s4-7kf,050136,38.25505439470004,-122.63178024963328
579,579,SONOMA VALLEY HOSPITAL,347 ANDRIEUX ST,SONOMA,95476,223@5vg-532-jn5,050090,38.28814226014405,-122.46552272268285
580,580,SUTTER SANTA ROSA REGIONAL HOSPITAL,30 MARK WEST SPRINGS ROAD,SANTA ROSA,95403,222@5vg-4nt-jqf,050291,38.494940240306406,-122.75204426141957
581,581,KAISER FOUNDATION HOSPITAL-SANTA ROSA,401 BICENTENNIAL WAY,SANTA ROSA,95403,222@5vg-4p6-45f,050690,38.472013381307484,-122.72639627440032
582,582,MEMORIAL MEDICAL CENTER,1700 COFFEE RD,MODESTO,95355,222@5vh-rcb-7h5,050557,37.66839346522719,-120.97357901445542
583,583,STANISLAUS SURGICAL HOSPITAL,1421 OAKDALE ROAD,MODESTO,95355,224@5vh-rcm-2tv,050726,37.66523198758208,-120.95827488275516
584,584,CENTRAL VALLEY SPECIALTY HOSPITAL,730 17TH STREET,MODESTO,95354,222@5vh-rcj-249,052055,37.64322239632028,-120.99012108444073
585,585,EMANUEL MEDICAL CENTER,825 DELBON AVE,TURLOCK,95382,222@5vh-yc3-3wk,050179,37.51305061159501,-120.83783165966182
586,586,OAK VALLEY HOSPITAL DISTRICT,350 S OAK AVE,OAKDALE,95361,222@5vh-rbj-52k,050067,37.75750226355884,-120.86074963102546
587,587,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,95350,222@5vh-rcj-x5z,050464,37.665542330995564,-120.99669410924665
588,588,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,455 PLUMAS BLVD,YUBA CITY,95991,222@5vg-p8m-2hq,050766,39.131725989860215,-121.61331547508408
589,589,ST ELIZABETH COMMUNITY HOSPITAL,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,96080,222@5v6-rz3-yd9,050042,40.14789434162939,-122.2194830702391
590,590,ADVENTIST HEALTH TULARE,869 NORTH CHERRY STREET,TULARE,93274,222@5z6-wdn-6x5,050784,36.22150164332125,-119.33870123107857
591,591,PORTERVILLE DEVELOPMENTAL CENTER,26501 AVENUE 140,PORTERVILLE,93257,222@5z8-hr2-n5z,050546,36.044155372189145,-118.9809548140926
592,592,KAWEAH DELTA MEDICAL CENTER,400 W MINERAL KING AVE,VISALIA,93291,222@5z6-vwk-v9f,050057,36.32740896260338,-119.29549784919348
593,593,SIERRA VIEW MEDICAL CENTER,465 W PUTNAM AVE,PORTERVILLE,93257,225@5z8-hq3-4vz,050261,36.06870652317832,-119.02784043306033
594,594,ADVENTIST HEALTH SONORA,1000 GREENLEY ROAD,SONORA,95370,223@5vh-tq3-nt9,050335,37.9782705151974,-120.37085594639831
595,595,ST JOHNS REGIONAL MEDICAL CENTER,1600 N ROSE AVE,OXNARD,93030,222@5xq-4bq-dgk,050082,34.216754233380094,-119.15579705133831
596,596,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,147 N BRENT ST,VENTURA,93003,222@5xq-5py-f4v,050394,34.274482388493375,-119.25861089376691
597,597,LOS ROBLES HOSPITAL & MEDICAL CENTER,215 W JANSS RD,THOUSAND OAKS,91360,222@5z5-2nw-9mk,050549,34.20757390626905,-118.88177308342803
598,598,ST JOHNS PLEASANT VALLEY HOSPITAL,2309 ANTONIO AVE,CAMARILLO,93010,222@5z5-2nh-ysq,050616,34.24406611402219,-119.02012965400097
599,599,VENTURA COUNTY MEDICAL CENTER,300 HILLMONT AVENUE,VENTURA,93003,223@5xq-5q8-bkz,050159,34.278977038366136,-119.25280757312225
600,600,OJAI VALLEY COMMUNITY HOSPITAL,1306 MARICOPA HWY,OJAI,93023,223@5xq-57b-789,051334,34.44236278303849,-119.2647310664562
601,601,Santa Paula Hospital,825 N 10th St,Santa Paula,93061,22d@5z5-2r8-dvz,718456ab442d5f84683cd24a06376fcd58d33961727e082bf99a4068a256eda7,34.36449101079943,-119.06476057201796
602,602,ADVENTIST HEALTH SIMI VALLEY,2975 N SYCAMORE DR,SIMI VALLEY,93065,223@5z5-2wm-kj9,050236,34.288666232251195,-118.74660989134784
603,603,SUTTER DAVIS HOSPITAL,2000 SUTTER PLACE,DAVIS,95616,223@5vg-76q-bkz,050537,38.56235303670344,-121.77192635163428
604,604,WOODLAND MEMORIAL HOSPITAL,1325 COTTONWOOD STREET,WOODLAND,95695,222@5vg-6rs-kzz,050127,38.663682645773484,-121.7926173239478
605,605,ADVENTIST HEALTH AND RIDEOUT,726 4TH ST,MARYSVILLE,95901,222@5vg-p8m-bkz,050133,39.13807846797621,-121.59423461447253
606,606,UCHEALTH HIGHLANDS RANCH HOSPITAL,1500 PARK CENTRAL DR,HIGHLANDS RANCH,80129,222@5q9-b84-8d9,060132,39.552122503354454,-105.00547933819021
607,607,PLATTE VALLEY MEDICAL CENTER,1600 PRAIRIE CENTER PKWY,BRIGHTON,80601,222@5qk-k8y-54v,060004,39.96412020557867,-104.7685204821501
608,608,CHILDREN'S HOSPITAL COLORADO,13123 E 16TH AVE,AURORA,80045,224@5q9-bf3-dd9,063301,39.742672714513056,-104.83297932386004
609,609,NORTH SUBURBAN MEDICAL CENTER,9191 GRANT ST,THORNTON,80229,24k@5q6-79s-9fz,060065,39.86275120747087,-104.98481690658241
610,610,UNIVERSITY OF COLORADO HOSPITAL AUTHORITY,12605 E 16TH AVE,AURORA,80045,222@5q9-bf3-jgk,060024,39.744423065454995,-104.83814251406802
611,611,SAN LUIS VALLEY HEALTH,106 BLANCA AVE,ALAMOSA,81101,222@5q8-m6c-sbk,060008,37.47160311170032,-105.8831619289851
612,612,SWEDISH MEDICAL CENTER,501 E HAMPDEN AVE,ENGLEWOOD,80113,222@5q9-9y3-b6k,060034,39.65424626314262,-104.98039141411722
613,613,CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL,7700 S BROADWAY,LITTLETON,80122,222@5q9-b82-66k,060113,39.57575239633266,-104.98524454229941
614,614,"MEDICAL CENTER OF AURORA, THE",1501 S POTOMAC ST,AURORA,80012,222@5q9-9yr-ty9,060100,39.690007800356845,-104.83187423110749
615,615,PAGOSA SPRINGS MEDICAL CENTER,95 SOUTH PAGOSA BOULEVARD,PAGOSA SPRINGS,81147,222@5qd-r3m-8n5,061328,37.25159358417431,-107.07938534570195
616,616,SOUTHEAST COLORADO HOSPITAL,373 E TENTH AVE,SPRINGFIELD,81073,222@5qz-cwx-ndv,061311,37.40480461633733,-102.61332753808017
617,617,LONGMONT UNITED HOSPITAL,1950 MOUNTAIN VIEW AVE,LONGMONT,80501,222@5qk-jcw-7h5,060003,40.18213007874349,-105.12494643586203
618,618,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIR,LAFAYETTE,80026,22g@5q6-7t5-y5f,060116,39.9751189042396,-105.09327089365401
619,619,CENTURA HEALTH-AVISTA ADVENTIST HOSPITAL,100 HEALTH PARK DR,LOUISVILLE,80027,222@5q6-76f-jjv,060103,39.95184049670687,-105.15380580271805
620,620,FOOTHILLS HOSPITAL,4747 ARAPAHOE AVE,BOULDER,80303,22j@5q6-78b-ygk,060027,40.01640756605835,-105.23652189786002
621,621,ST ANTHONY NORTH HEALTH CAMPUS,14300 ORCHARD PKWY,WESTMINSTER,80023,223@5q6-7c3-rc5,060104,39.956030894958296,-104.99118230071346
622,622,HEART OF THE ROCKIES REGIONAL MEDICAL CENTER,1000 RUSH DR,SALIDA,81201,222@5q9-s7y-87q,061322,38.54349167070481,-106.00930904579981
623,623,KEEFE MEMORIAL HOSPITAL,602 N 6TH W ST,CHEYENNE WELLS,80810,222@5rb-rgb-ht9,061343,38.82557887681496,-102.35409763401935
624,624,SAN LUIS VALLEY HEALTH CONEJOS COUNTY HOSPITAL,19021 US HIGHWAY 285,LA JARA,81140,222@5q8-nkx-qfz,061308,37.26311939118683,-105.96506517320095
625,625,DELTA COUNTY MEMORIAL HOSPITAL,1501 E 3RD ST,DELTA,81416,222@5qf-mbh-vj9,060071,38.74573588362232,-108.04737518627536
626,626,NATIONAL JEWISH HEALTH,1400 JACKSON ST,DENVER,80206,222@5q9-bg2-wc5,060107,39.739257816188015,-104.94212405416944
627,627,SAINT JOSEPH HOSPITAL,1375 E 19TH AVE,DENVER,80218,222@5q9-bqv-kpv,060028,39.74665385942345,-104.971851968922
628,628,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL,2525 S DOWNING ST,DENVER,80210,223@5q9-9y3-tsq,060064,39.670433697342624,-104.97540319931285
629,629,DENVER HEALTH MEDICAL CENTER,777 BANNOCK ST,DENVER,80204,222@5q9-bqs-2c5,060011,39.72735833671066,-104.99111669798937
630,630,PAM SPECIALTY HOSPITAL OF DENVER,1690 N MEADE ST,DENVER,80204,22d@5q9-bnq-jgk,062012,39.74426016366102,-105.03534477449396
631,631,ROSE MEDICAL CENTER,4567 E 9TH AVE,DENVER,80220,222@5q9-bg2-2kz,060032,39.73246257261091,-104.93376490686526
632,632,PRESBYTERIAN ST LUKE'S MEDICAL CENTER,1719 E 19TH AVE,DENVER,80218,222@5q9-bqv-jgk,060014,39.74699714895439,-104.96699157797043
633,633,CASTLE ROCK ADVENTIST HOSPITAL,2350 MEADOWS BLVD,CASTLE ROCK,80109,224@5q9-6pt-3bk,060125,39.40522032090418,-104.88530386569929
634,634,SKY RIDGE MEDICAL CENTER,10101 RIDGEGATE PKWY,LONE TREE,80124,222@5q9-bbz-54v,060112,39.5289118661929,-104.87059647040289
635,635,PARKER ADVENTIST HOSPITAL,9395 CROWN CREST BLVD,PARKER,80138,226@5q9-b3h-vzz,060114,39.54868412004662,-104.76894555198433
636,636,VAIL HEALTH HOSPITAL,181 W MEADOW DR,VAIL,81657,227@5q6-sgc-2p9,060096,39.643558133994915,-106.382787128859
637,637,UCHEALTH GRANDVIEW HOSPITAL,5623 PULPIT PEAK VIEW,COLORADO SPRINGS,80918,222@5q9-6z6-zmk,060130,38.91066600177659,-104.81658383174717
638,638,CHILDREN'S HOSPITAL COLORADO - COLORADO SPRINGS,4090 BRIARGATE PKWY,COLORADO SPRINGS,80920,222@5q9-72z-2p9,063303,38.968141820449446,-104.75497332247294
639,639,UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL,1400 E BOULDER ST,COLORADO SPRINGS,80909,224@5q9-7fd-389,060022,38.840674270731306,-104.79929354007578
640,640,CENTURA HEALTH-PENROSE-ST FRANCIS HEALTH SERVICES,6001 EAST WOODMEN ROAD,COLORADO SPRINGS,80923,222@5q9-738-sh5,060031,38.93785731130712,-104.71738549720212
641,641,CENTURA HEALTH-ST THOMAS MORE HOSPITAL,1338 PHAY AVENUE,CANON CITY,81212,222@5q8-6zv-xh5,061344,38.455397817070356,-105.22975811065038
642,642,VALLEY VIEW HOSPITAL ASSOCIATION,1906 BLAKE AVE,GLENWOOD SPRINGS,81601,223@5q6-mmj-nt9,060075,39.53211548261535,-107.32147618656528
643,643,GRAND RIVER MEDICAL CENTER,501 AIRPORT RD,RIFLE,81650,222@5q6-pn6-hh5,061317,39.520992111695605,-107.77053139604945
644,644,MIDDLE PARK MEDICAL CENTER,214 SOUTH 4TH STREET,KREMMLING,80459,258@5q5-sn9-jd9,061318,40.18797311506546,-106.47173294981992
645,645,GUNNISON VALLEY HOSPITAL,711 NORTH TAYLOR ST,GUNNISON,81230,223@5qf-yxh-s5z,061320,38.55245483473722,-106.92509450994997
646,646,SPANISH PEAKS REGIONAL HEALTH CENTER,23500 US HWY 160,WALSENBURG,81089,222@5q8-yz6-kj9,061316,37.600329588350505,-104.83230335002037
647,647,LUTHERAN MEDICAL CENTER,8300 W 38TH AVE,WHEAT RIDGE,80033,22h@5q9-br3-649,060009,39.76670960694556,-105.09023957486464
648,648,UCHEALTH BROOMFIELD HOSPITAL,11820 DESTINATION DR,BROOMFIELD,80021,222@5q6-7ct-r8v,060129,39.90994155840668,-105.09179580069895
649,649,CENTURA HEALTH-ST ANTHONY HOSPITAL,11600 W 2ND PL,LAKEWOOD,80228,223@5q9-bpc-tqf,060015,39.717519565136804,-105.12880400883233
650,650,ORTHOCOLORADO HOSPITAL AT ST ANTHONY MED CAMPUS,11650 W 2ND PL,LAKEWOOD,80228,222@5q9-bpc-tqf,060124,39.717519565136804,-105.12880400883233
651,651,KIT CARSON COUNTY MEMORIAL HOSPITAL,286 16TH ST,BURLINGTON,80807,223@5rb-tqt-nyv,061313,39.30321013660707,-102.2703630172336
652,652,ST VINCENT GENERAL HOSPITAL DISTRICT,822 W 4TH ST,LEADVILLE,80461,223@5q9-vmm-s89,061319,39.24527397007716,-106.30449125146635
653,653,MERCY REGIONAL MEDICAL CENTER,1010 THREE SPRINGS BLVD,DURANGO,81301,222@5qd-sgc-9s5,060013,37.236588354947656,-107.8267854504863
654,654,"ANIMAS SURGICAL HOSPITAL, LLC",575 RIVERGATE LN,DURANGO,81301,227@5qd-shb-qzz,060117,37.24834977737811,-107.8713829762714
655,655,BANNER FORT COLLINS MEDICAL CENTER,4700 LADY MOON DR,FORT COLLINS,80528,222@5qk-jgn-t5f,060126,40.52163757118849,-105.0093277210067
656,656,ESTES PARK MEDICAL CENTER,555 PROSPECT AVE,ESTES PARK,80517,224@5q6-685-bc5,061312,40.37211987944554,-105.51609762008664
657,657,NORTHERN COLORADO LONG TERM ACUTE HOSP - LONG TERM,4401A UNION ST,JOHNSTOWN,80534,223@5qk-j2d-gx5,062017,40.4059014997207,-104.97148131459181
658,658,MCKEE MEDICAL CENTER,2000 BOISE AVE,LOVELAND,80538,222@5qk-j38-tvz,060030,40.4128997137944,-105.0516128682374
659,659,POUDRE VALLEY HOSPITAL,1024 S LEMAY AVE,FORT COLLINS,80524,222@5qk-jk6-w49,060010,40.57179850694295,-105.05560859449702
660,660,MEDICAL CENTER OF THE ROCKIES,2500 ROCKY MOUNTAIN AVE,LOVELAND,80538,222@5qk-j2q-c3q,060119,40.41567106913366,-104.99682442223639
661,661,MT SAN RAFAEL HOSPITAL,410 BENEDICTA AVE,TRINIDAD,81082,222@5q8-zxd-nwk,061321,37.17347390136993,-104.48728298329718
662,662,LINCOLN COMMUNITY HOSPITAL,111 6TH ST,HUGO,80821,222@5q9-mdb-s89,061306,39.138053977183674,-103.47398379945652
663,663,STERLING REGIONAL MEDCENTER,615 FAIRHURST ST,STERLING,80751,222@5qj-zx2-4n5,060076,40.61189801637559,-103.22052634295584
664,664,COLORADO CANYONS HOSPITAL AND MEDICAL CENTER,300 W OTTLEY AVE,FRUITA,81521,222@5qf-s5g-zpv,061302,39.16307756196301,-108.73778569294261
665,665,ST MARYS MEDICAL CENTER,2635 N 7TH ST,GRAND JUNCTION,81501,222@5qf-kny-k75,060023,39.090604062821406,-108.56315447241386
666,666,COMMUNITY HOSPITAL,2351 'G' RD,GRAND JUNCTION,81505,222@5qf-kn9-v2k,060054,39.104459296957785,-108.61482229806754
667,667,"MEMORIAL HOSPITAL, THE",750 HOSPITAL LOOP,CRAIG,81625,222@5q5-tfh-68v,061314,40.51823030595895,-107.5799356459424
668,668,SOUTHWEST MEMORIAL HOSPITAL,1311 N MILDRED RD,CORTEZ,81321,222@5qd-jrc-vpv,061327,37.36192931578875,-108.57363215993578
669,669,MONTROSE MEMORIAL HOSPITAL,800 S 3RD ST,MONTROSE,81401,222@5qf-kyb-2hq,060006,38.479914557750774,-107.86857849548214
670,670,COLORADO PLAINS MEDICAL CENTER,1000 LINCOLN ST,FORT MORGAN,80701,223@5qk-nbz-btv,060044,40.26045755644963,-103.79619387482059
671,671,EAST MORGAN COUNTY HOSPITAL,2400 W EDISON ST,BRUSH,80723,223@5qk-y72-qfz,061303,40.25551132876986,-103.64882759857055
672,672,ARKANSAS VALLEY REGIONAL MEDICAL CENTER,1100 CARSON AVE,LA JUNTA,81050,222@5q8-h7b-cbk,061336,37.978159651465155,-103.5498037547511
673,673,HAXTUN HOSPITAL DISTRICT,235 W FLETCHER ST,HAXTUN,80731,223@5qj-xyh-mc5,061304,40.64203192979337,-102.63211052343777
674,674,MELISSA MEMORIAL HOSPITAL,1001 E JOHNSON ST,HOLYOKE,80734,222@5qk-d6c-zzz,061305,40.57901333493688,-102.29022947968791
675,675,ASPEN VALLEY HOSPITAL,401 CASTLE CREEK RD,ASPEN,81611,222@5q6-my5-qs5,061324,39.190998309695246,-106.84016251125499
676,676,PROWERS MEDICAL CENTER,401 KENDALL DR,LAMAR,81052,222@5r9-m6h-r6k,061323,38.070210338932,-102.61089502853547
677,677,"PARKVIEW MEDICAL CENTER, INC",400 W 16TH ST,PUEBLO,81003,223@5q7-zj2-btv,060020,38.28155226217054,-104.61296503614416
678,678,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER,1008 MINNEQUA AVE,PUEBLO,81004,223@5q7-yxj-2rk,060012,38.23387003108,-104.62244807546737
679,679,PIONEERS MEDICAL CENTER,100 PIONEERS MEDICAL CENTER DR,MEEKER,81641,222@5q6-hf7-gx5,061325,40.041550578850675,-107.88166169045051
680,680,RANGELY DISTRICT HOSPITAL,225 EAGLE CREST ST,RANGELY,81648,222@5q6-dp4-6c5,061307,40.07870019747024,-108.80614932943783
681,681,RIO GRANDE HOSPITAL,310 COUNTY ROAD 14,DEL NORTE,81132,222@5q8-mmj-hh5,061301,37.674124498104014,-106.36423938373719
682,682,UCHEALTH YAMPA VALLEY MEDICAL CENTER,1024 CENTRAL PARK DR,STEAMBOAT SPRINGS,80487,222@5q5-rmc-k9f,060049,40.46401050518027,-106.81488554678494
683,683,SEDGWICK COUNTY MEMORIAL HOSPITAL,900 CEDAR ST,JULESBURG,80737,222@5qm-crm-4gk,061310,40.99366747529705,-102.27035336578285
684,684,UCHEALTH PIKES PEAK REGIONAL HOSPITAL,16420 W US HIGHWAY 24,WOODLAND PARK,80863,222@5q9-v7t-sh5,061326,38.974961030520824,-105.07436772830478
685,685,UCHEALTH GREELEY HOSPITAL,6767 W 29TH ST,GREELEY,80634,222@5qk-jmh-tgk,060131,40.39110257129607,-104.78978208825843
686,686,LONGS PEAK HOSPITAL,1750 E KEN PRATT BLVD,LONGMONT,80504,222@5qk-jdj-dqf,060128,40.16167127170237,-105.05777084832128
687,687,NORTH COLORADO MEDICAL CENTER,1801 - 16TH ST,GREELEY,80631,222@5qk-jnx-f2k,060001,40.41439587733251,-104.70840151828092
688,688,WRAY COMMUNITY DISTRICT HOSPITAL,1017 W 7TH ST,WRAY,80758,222@5qk-8ck-y9z,061309,40.07614322432424,-102.23438000554049
689,689,YUMA DISTRICT HOSPITAL,1000 W 8TH AVE,YUMA,80759,222@5qk-wc5-yvz,061315,40.12082845936772,-102.73691912529505
690,690,STAMFORD HOSPITAL,ONE HOSPITAL PLAZA,STAMFORD,6904,229@627-wzv-4qf,070006,41.05441518589404,-73.55037322936764
691,691,BRIDGEPORT HOSPITAL,267 GRANT STREET,BRIDGEPORT,6610,222@627-xg5-jsq,070010,41.18926515667481,-73.16706738204229
692,692,GREENWICH HOSPITAL ASSOCIATION -,5 PERRYRIDGE RD,GREENWICH,6830,223@627-sdp-q75,070018,41.0343386219899,-73.63094293613939
693,693,NORWALK HOSPITAL,24 STEVENS STREET,NORWALK,6856,224@627-wsz-py9,070034,41.11079798868668,-73.41996194969715
694,694,ST VINCENT'S MEDICAL CENTER,2800 MAIN ST,BRIDGEPORT,6606,22f@627-xgg-j7q,070028,41.212951573155806,-73.17838183862352
695,695,DANBURY HOSPITAL,24 HOSPITAL AVE,DANBURY,6810,222@628-z4y-7qz,070033,41.40465838047989,-73.44441821110776
696,696,ST FRANCIS HOSPITAL & MEDICAL CENTER,114 WOODLAND STREET,HARTFORD,6105,222@629-3qc-9fz,070002,41.773864438394874,-72.6979910051002
697,697,HARTFORD HOSPITAL,80 SEYMOUR STREET,HARTFORD,6102,224@629-3q2-c89,070025,41.75388558661124,-72.68059879998981
