lat,lon,hospital_pk,hospital_name,address,city,zip,hospital_subtype,fips_code
41.86683,-72.45073,70012,ROCKVILLE GENERAL HOSPITAL,31 UNION ST,ROCKVILLE,6066,Short Term,9013
39.4802,-86.07806,70008,JOHNSON MEMORIAL HOSPITAL,201 CHESTNUT HILL ROAD,STAFFORD SPRINGS,6076,Short Term,9013
41.69994,-72.15506,70021,WINDHAM COMM MEM HOSP & HATCH HOSP,112 MANSFIELD AVENUE,WILLIMANTIC,6226,Short Term,9015
41.90617,-71.91317,70003,DAY KIMBALL HOSPITAL,320 POMFRET STREET,PUTNAM,6260,Short Term,9015
39.15178,-75.52331,80004,"BAYHEALTH HOSPITAL, KENT CAMPUS",640 S STATE STREET,DOVER,19901,Short Term,10001
39.435902,-74.605364,83300,ALFRED I DUPONT HOSPITAL FOR CHILDREN,1600 ROCKLAND RD PO BOX 269,WILMINGTON,19899,Childrens Hospitals,10003
32.50563,-84.96073,80003,ST FRANCIS HOSPITAL,7TH AND CLAYTON STS,WILMINGTON,19805,Short Term,10003
39.7506,-75.55056,80001,CHRISTIANACARE,4755 OGLETOWN-STANTON ROAD,NEWARK,19718,Short Term,10003
38.88654,-75.39116,80009,"BAYHEALTH HOSPITAL, SUSSEX CAMPUS",100 WELLNESS WAY,MILFORD,19963,Short Term,10005
38.64179,-75.60478,80006,NANTICOKE MEMORIAL HOSPITAL,801 MIDDLEFORD RD,SEAFORD,19973,Short Term,10005
29.71179,-95.39315,80007,BEEBE MEDICAL CENTER,424 SAVANNAH RD,LEWES,19958,Short Term,10005
38.9015842,-77.0503385,90001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,20037,Short Term,11001
38.93617,-77.10883,90005,SIBLEY MEMORIAL HOSPITAL,5255 LOUGHBORO RD NW,WASHINGTON,20016,Short Term,11001
38.92722,-77.01457,93300,CHILDREN'S NATIONAL HOSPITAL,"111 MICHIGAN AVE, NW",WASHINGTON,20010,Childrens Hospitals,11001
38.91202155,-77.07530632,90004,MEDSTAR GEORGETOWN UNIVERSITY HOSPITAL,3800 RESERVOIR RD,WASHINGTON,20007,Short Term,11001
48.25569,20.36389,09005E,Hospital for Sick Children Pediatric Center (AKA HSC Pediatric Center),1731 Bunker Hill Rd Ne,Washington,20017,Childrens Hospitals,11001
38.91781027,-77.02092265,90003,HOWARD UNIVERSITY HOSPITAL,2041 GEORGIA AVE NW,WASHINGTON,20060,Short Term,11001
38.825054,-77.013264,92003,BRIDGEPOINT -NATIONAL HARBOR,4601 MARTIN LUTHER KING JR AVENUE,WASHINGTON,20032,Long Term,11001
38.92904,-77.0145,90011,MEDSTAR WASHINGTON HOSPITAL CENTER,110 IRVING STREET NW,WASHINGTON,20010,Short Term,11001
38.89307504,-76.9958289,92002,BRIDGEPOINT HOSPITAL CAPITOL HILL,223 7TH STREET NE,WASHINGTON,20002,Long Term,11001
38.83582,-76.9849,90008,UNITED MEDICAL CENTER,1310 SOUTHERN AVENUE  SE,WASHINGTON,20032,Short Term,11001
40.81229,-81.39694,102022,SELECT SPECIALTY HOSPITAL GAINESVILLE INC,1600 SW ARCHER RD 5TH FLOOR,GAINESVILLE,32610,Long Term,12001
29.66046,-82.41225,100204,NORTH FLORIDA REGIONAL MEDICAL CENTER,6500 NEWBERRY RD,GAINESVILLE,32605,Short Term,12001
29.639818,-82.344201,100113,UF HEALTH SHANDS HOSPITAL,1600 SW ARCHER RD,GAINESVILLE,32610,Short Term,12001
30.28513,-82.11875,100134,ED FRASER MEMORIAL HOSPITAL,159 N 3RD ST,MACCLENNY,32063,Short Term,12003
30.18654,-85.66511,100242,GULF COAST REGIONAL MEDICAL CENTER,449 W 23RD ST,PANAMA CITY,32405,Short Term,12005
29.77865,-85.28803,100026,ASCENSION SACRED HEART BAY,615 N BONITA AVE,PANAMA CITY,32401,Short Term,12005
40.81229,-81.39694,102017,SELECT SPECIALTY HOSPITAL - PANAMA CITY,615 N BONITA AVE,PANAMA CITY,32401,Long Term,12005
28.33522,-80.72319,100092,ROCKLEDGE REGIONAL MEDICAL CENTER,110 LONGWOOD AVE,ROCKLEDGE,32955,Short Term,12009
28.35955,-80.62305,100177,CAPE CANAVERAL HOSPITAL,701 W COCOA BEACH CAUSEWAY,COCOA BEACH,32932,Short Term,12009
27.99913,-80.61099,100316,PALM BAY HOSPITAL,"1425 MALABAR RD, NE",PALM BAY,32907,Short Term,12009
28.22802,-80.72922,100315,VIERA HOSPITAL,8745 N WICKHAM RD,MELBOURNE,32940,Short Term,12009
28.08703,-80.61423,100019,HOLMES REGIONAL MEDICAL CENTER,1350 S HICKORY ST,MELBOURNE,32901,Short Term,12009
28.62774,-80.8241,100028,PARRISH MEDICAL CENTER,951 N WASHINGTON AVE,TITUSVILLE,32796,Short Term,12009
-37.81455355,145.1195572,100291,STEWARD MELBOURNE HOSPITAL,250 NORTH WICKHAM ROAD,MELBOURNE,32935,Short Term,12009
-37.81455355,145.1195572,102027,KINDRED HOSPITAL MELBOURNE,765 W NASA BLVD,MELBOURNE,32901,Long Term,12009
26.01196,-80.31051,100281,MEMORIAL HOSPITAL WEST,703 N FLAMINGO RD,PEMBROKE PINES,33028,Short Term,12011
26.02951,-80.24606,100230,MEMORIAL HOSPITAL PEMBROKE,7800 SHERIDAN ST,PEMBROKE PINES,33024,Short Term,12011
26.21212,-80.2544,100224,UNIVERSITY HOSPITAL AND MEDICAL CENTER,7201 N UNIVERSITY DR,TAMARAC,33321,Short Term,12011
26.20643,-80.11086,100200,BROWARD HEALTH IMPERIAL POINT,6401 N FEDERAL HWY,FORT LAUDERDALE,33308,Short Term,12011
26.27699,-80.12052,100086,BROWARD HEALTH NORTH,201 E SAMPLE RD,POMPANO BEACH,33064,Short Term,12011
26.12646,-80.20519,100167,PLANTATION GENERAL HOSPITAL,401 NW 42ND AVE,PLANTATION,33317,Short Term,12011
26.12311,-80.25956,100228,WESTSIDE REGIONAL MEDICAL CENTER,8201 W BROWARD BLVD,PLANTATION,33324,Short Term,12011
26.12544006,-80.20329331,102010,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,1516 E LAS OLAS BLVD,FORT LAUDERDALE,33301,Long Term,12011
26.2684,-80.25571,100276,BROWARD HEALTH CORAL SPRINGS,3000 CORAL HILLS DR,CORAL SPRINGS,33065,Short Term,12011
27.200139,-80.242617,100289,CLEVELAND CLINIC HOSPITAL,3100 WESTON RD,WESTON,33331,Short Term,12011
26.10207,-80.14087,100039,BROWARD HEALTH MEDICAL CENTER,1600 S ANDREWS AVE,FORT LAUDERDALE,33316,Short Term,12011
33.93024,-87.82443,100189,NORTHWEST MEDICAL CENTER,2801 N STATE RD 7,MARGATE,33063,Short Term,12011
25.99116,-80.37322,100285,MEMORIAL HOSPITAL MIRAMAR,1901 SW 172ND AVE,MIRAMAR,33029,Short Term,12011
26.01965,-80.18006,100038,MEMORIAL REGIONAL HOSPITAL,3501 JOHNSON ST,HOLLYWOOD,33021,Short Term,12011
26.18617,-80.11873,100073,HOLY CROSS HOSPITAL,4725 N FEDERAL HWY,FORT LAUDERDALE,33308,Short Term,12011
30.45869,-85.05,101304,CALHOUN-LIBERTY HOSPITAL,20370 NE BURNS AVE,BLOUNTSTOWN,32424,Critical Access Hospitals,12013
26.98887,-82.09866,100236,FAWCETT MEMORIAL HOSPITAL,21298 OLEAN BLVD,PORT CHARLOTTE,33952,Short Term,12015
26.94128,-82.04015,100047,BAYFRONT HEALTH PUNTA GORDA,809 E MARION AVE,PUNTA GORDA,33950,Short Term,12015
26.99003,-82.09574,100077,BAYFRONT HEALTH PORT CHARLOTTE,2500 HARBOR BLVD,PORT CHARLOTTE,33952,Short Term,12015
28.8331,-82.33586,100023,CITRUS MEMORIAL HOSPITAL,502 W HIGHLAND BLVD,INVERNESS,34452,Short Term,12017
28.95197,-82.62448,100249,BAYFRONT HEALTH SEVEN RIVERS,6201 N SUNCOAST BLVD,CRYSTAL RIVER,34428,Short Term,12017
30.16633,-81.73794,100226,ORANGE PARK MEDICAL CENTER,2001 KINGSLEY AVE,ORANGE PARK,32073,Short Term,12019
26.12647985,-80.20312969,102015,KINDRED HOSPITAL-NORTH FLORIDA,801 OAK ST,GREEN COVE SPRINGS,32043,Long Term,12019
39.5296,-87.11146,100321,ASCENSION ST VINCENT'S CLAY COUNTY,1670 ST VINCENTS WAY,MIDDLEBURG,32068,Short Term,12019
26.21367,-81.73235,100286,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,6101 PINE RIDGE ROAD,NAPLES,34119,Short Term,12021
32.5343,-85.91222,100018,NAPLES COMMUNITY HOSPITAL,350 7TH ST N,NAPLES,34102,Short Term,12021
25.733134,-80.300227,102032,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,1285 CREEKSIDE BLVD E,NAPLES,34108,Long Term,12021
30.18457,-82.68775,100156,LAKE CITY MEDICAL CENTER,340 NW COMMERCE DR,LAKE CITY,32055,Short Term,12023
27.22693,-81.8508,100175,DESOTO MEMORIAL HOSPITAL,900 N ROBERT AVE,ARCADIA,34265,Short Term,12027
30.27318,-81.39862,100117,BAPTIST MEDICAL CENTER - BEACHES,1350 13TH AVE S,JACKSONVILLE BEACH,32250,Short Term,12031
30.33147,-81.65622,102012,CURAHEALTH JACKSONVILLE LLC,4901 RICHARD ST,JACKSONVILLE,32207,Long Term,12031
30.3478,-81.66435,100001,UF HEALTH JACKSONVILLE,655 W 8TH ST,JACKSONVILLE,32209,Short Term,12031
30.31524,-81.66398,100088,BAPTIST MEDICAL CENTER JACKSONVILLE,800 PRUDENTIAL DR,JACKSONVILLE,32207,Short Term,12031
30.28792,-81.60103,100179,MEMORIAL HOSPITAL JACKSONVILLE,3625 UNIVERSITY BLVD S,JACKSONVILLE,32216,Short Term,12031
35.75569343,-91.77090622,100307,ASCENSION ST VINCENT'S SOUTHSIDE,4201 BELFORT RD,JACKSONVILLE,32216,Short Term,12031
30.10113204,-90.9858986,100040,ASCENSION ST VINCENT'S RIVERSIDE,1 SHIRCLIFF WAY,JACKSONVILLE,32204,Short Term,12031
44.02213,-92.46663,100151,MAYO CLINIC,4500 SAN PABLO RD,JACKSONVILLE,32224,Short Term,12031
40.81229,-81.39694,102024,SELECT SPECIALTY HOSPITAL PENSACOLA,7000 COBBLE CREEK DR,PENSACOLA,32504,Long Term,12033
34.00746,-81.03323,100093,BAPTIST HOSPITAL,1000 W MORENO ST,PENSACOLA,32501,Short Term,12033
30.47647,-87.21219,100025,ASCENSION SACRED HEART PENSACOLA,5151 N 9TH AVE,PENSACOLA,32504,Short Term,12033
30.51623,-87.21856,100231,WEST FLORIDA HOSPITAL,8383 N DAVIS HWY,PENSACOLA,32514,Short Term,12033
29.47785,-81.19039,100118,ADVENTHEALTH PALM COAST,60 MEMORIAL MEDICAL PKWY,PALM COAST,32164,Short Term,12035
29.72448,-84.99233,101305,GEORGE E WEEMS MEMORIAL HOSPITAL,135 AVE G,APALACHICOLA,32320,Critical Access Hospitals,12037
30.70946842,-84.89051197,100298,FLORIDA STATE HOSPITAL UNIT 31 MED,100 N MAIN ST,CHATTAHOOCHEE,32324,Short Term,12039
29.77865,-85.28803,100313,ASCENSION SACRED HEART GULF,3801 E HWY 98,PORT SAINT JOE,32456,Short Term,12045
27.53877,-81.80705,101300,ADVENTHEALTH WAUCHULA,735 S 5TH AVE,WAUCHULA,33873,Critical Access Hospitals,12049
26.75291,-80.94121,101309,HENDRY REGIONAL MEDICAL CENTER,524 W SAGAMORE AVE,CLEWISTON,33440,Critical Access Hospitals,12051
28.53919,-82.44343,100071,BAYFRONT HEALTH BROOKSVILLE,17240 CORTEZ BLVD,BROOKSVILLE,34601,Short Term,12053
28.53538,-82.53498,100264,OAK HILL HOSPITAL,11375 CORTEZ BLVD,BROOKSVILLE,34613,Short Term,12053
27.53994,-81.509,100109,ADVENTHEALTH SEBRING,4200 SUN N LAKE BLVD,SEBRING,33871,Short Term,12055
27.46539,-81.43289,100049,HIGHLANDS REGIONAL MEDICAL CENTER,3600 S HIGHLANDS AVE,SEBRING,33870,Short Term,12055
26.89642,31.44226,102013,KINDRED HOSPITAL-CENTRAL TAMPA,4801 N HOWARD AVE,TAMPA,33603,Long Term,12057
6.11521,-0.24263,100075,ST JOSEPHS HOSPITAL,3001 W MARTIN LUTHER KING JR BLVD,TAMPA,33677,Short Term,12057
27.93282,-82.28741,100243,BRANDON REGIONAL HOSPITAL,119 OAKFIELD DR,BRANDON,33511,Short Term,12057
28.01564,-82.139,100132,SOUTH FLORIDA BAPTIST HOSPITAL,301 N ALEXANDER ST,PLANT CITY,33563,Short Term,12057
27.71591,-82.36561,100259,SOUTH BAY HOSPITAL,4016 SUN CITY CENTER BLVD,SUN CITY CENTER,33573,Short Term,12057
28.01417,-82.50382,100069,ADVENTHEALTH CARROLLWOOD,7171 N DALE MABRY HWY,TAMPA,33614,Short Term,12057
27.93753,-82.45929,100128,TAMPA GENERAL HOSPITAL,1 TAMPA GENERAL CIR,TAMPA,33606,Short Term,12057
28.126678,-82.368358,100173,ADVENTHEALTH TAMPA,3100 E FLETCHER AVE,TAMPA,33613,Short Term,12057
27.94653,-82.45927,102009,KINDRED HOSPITAL-BAY AREA-TAMPA,4555 S MANHATTAN AVE,TAMPA,33611,Long Term,12057
27.93795,-82.4898,100206,MEMORIAL HOSPITAL OF TAMPA,2901 W SWANN AVE,TAMPA,33609,Short Term,12057
22.45911,88.32011,100271,H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE I,12902 MAGNOLIA DR,TAMPA,33612,Short Term,12057
30.76,-85.68235,101307,DOCTORS MEMORIAL HOSPITAL,2600 HOSPITAL DR,BONIFAY,32425,Critical Access Hospitals,12059
27.65865,-80.3936,100105,CLEVELAND CLINIC INDIAN RIVER HOSPITAL,1000 36TH ST,VERO BEACH,32960,Short Term,12061
27.843571,-80.489083,100217,STEWARD SEBASTIAN RIVER MEDICAL CENTER,13695 US HWY 1,SEBASTIAN,32978,Short Term,12061
30.78674,-85.2417,100142,JACKSON HOSPITAL,4250 HOSPITAL DR,MARIANNA,32446,Short Term,12063
28.82347,-81.71167,100057,ADVENTHEALTH WATERMAN,1000 WATERMAN WAY,TAVARES,32778,Short Term,12069
28.550335,-81.718932,100051,ORLANDO HEALTH SOUTH LAKE HOSPITAL,1900 DON WICKHAM DR,CLERMONT,34711,Short Term,12069
30.48409,-81.6341,100084,UF HEALTH LEESBURG HOSPITAL,600 E DIXIE AVE,LEESBURG,34748,Short Term,12069
26.63943,-81.94324,100244,CAPE CORAL HOSPITAL,636 DEL PRADO BLVD,CAPE CORAL,33990,Short Term,12071
26.61567,-81.65941,100107,LEHIGH REGIONAL MEDICAL CENTER,1500 LEE BLVD,LEHIGH ACRES,33936,Short Term,12071
26.62821,-81.87369,100012,LEE MEMORIAL HOSPITAL,2776 CLEVELAND AVE,FORT MYERS,33901,Short Term,12071
26.54415,-81.85003,100220,GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM,13681 DOCTORS WAY,FORT MYERS,33912,Short Term,12071
40.81229,-81.39694,102029,SELECT SPECIALTY HOSPITAL-FORT MYERS,3050 CHAMPION RING ROAD,FORT MYERS,33905,Long Term,12071
30.56875,-84.54881,100254,CAPITAL REGIONAL MEDICAL CENTER,2626 CAPITAL MEDICAL BLVD,TALLAHASSEE,32308,Short Term,12073
40.81229,-81.39694,102020,SELECT SPECIALTY HOSPITAL - TALLAHASSEE,1554 SURGEONS DR,TALLAHASSEE,32308,Long Term,12073
30.527489,-83.870774,100135,TALLAHASSEE MEMORIAL HOSPITAL,1300 MICCOSUKEE RD,TALLAHASSEE,32308,Short Term,12073
30.4709,-83.41909,101311,MADISON COUNTY MEMORIAL HOSPITAL,224 NW CRANE AVE,MADISON,32340,Critical Access Hospitals,12079
27.39091,-82.43573,100299,LAKEWOOD RANCH MEDICAL CENTER,8330 LAKEWOOD RANCH BLVD,BRADENTON,34202,Short Term,12081
27.48213,-82.62126,100213,BLAKE MEDICAL CENTER,2020 59TH ST W,BRADENTON,34209,Short Term,12081
27.49756,-82.56207,100035,MANATEE MEMORIAL HOSPITAL,206 2ND ST E,BRADENTON,34208,Short Term,12081
29.18775,-82.14041,102019,KINDRED HOSPITAL OCALA,"1500 SW 1ST AVENUE, 5TH FLOOR",OCALA,34474,Long Term,12083
29.17389,-82.13872,100062,ADVENTHEALTH OCALA,1500 SW 1ST AVE,OCALA,34474,Short Term,12083
29.1755,-82.13681,100212,OCALA REGIONAL MEDICAL CENTER,1431 SW 1ST AVE,OCALA,34478,Short Term,12083
27.19958,-80.24304,100044,CLEVELAND CLINIC MARTIN NORTH HOSPITAL,200 SE HOSPITAL AVE,STUART,34995,Short Term,12085
25.74121,-80.29543,103301,NICKLAUS CHILDREN'S HOSPITAL,3100 SW 62ND AVE,MIAMI,33155,Childrens Hospitals,12086
25.868844,-80.31224,100050,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,1475 W 49TH ST,HIALEAH,33012,Short Term,12086
25.70557,-80.29311,100181,LARKIN COMMUNITY HOSPITAL,7031 SW 62ND AVE,SOUTH MIAMI,33143,Short Term,12086
40.81229,-81.39694,102001,SELECT SPECIALTY HOSPITAL-MIAMI,955 NW 3RD STREET 8TH FLOOR,MIAMI,33128,Long Term,12086
25.73088,-80.38535,100209,KENDALL REGIONAL MEDICAL CENTER,11750 BIRD RD,MIAMI,33175,Short Term,12086
25.67842,-80.45558,100314,WEST KENDALL BAPTIST HOSPITAL,9555 SW 162 AVE,MIAMI,33196,Short Term,12086
25.81312,-80.13938,100034,MOUNT SINAI MEDICAL CENTER,4300 ALTON RD,MIAMI BEACH,33140,Short Term,12086
25.70265,-80.29374,100154,SOUTH MIAMI HOSPITAL,6200 SW 73RD ST,SOUTH MIAMI,33143,Short Term,12086
25.74734,-80.31764,100284,WESTCHESTER GENERAL HOSPITAL,2500 SW 75TH AVE,MIAMI,33155,Short Term,12086
25.74384,-80.25492,100183,CORAL GABLES HOSPITAL,3100 DOUGLAS RD,CORAL GABLES,33134,Short Term,12086
54.97413452,-1.629668461,100277,DOUGLAS GARDENS HOSPITAL,5200 NE 2ND AVE,MIAMI,33137,Short Term,12086
38.56926,-94.84936,100008,BAPTIST HOSPITAL OF MIAMI,8900 N KENDALL DR,MIAMI,33176,Short Term,12086
40.81229,-81.39694,102031,SELECT SPECIALTY HOSPITAL-MIAMI LAKES,14001 NW 82ND AVENUE,MIAMI LAKES,33016,Long Term,12086
25.48001,-80.42998,100125,HOMESTEAD HOSPITAL,975 BAPTIST WAY,HOMESTEAD,33033,Short Term,12086
25.96993,-80.14533,100131,AVENTURA HOSPITAL AND MEDICAL CENTER,20900 BISCAYNE BLVD,AVENTURA,33180,Short Term,12086
25.72473,-80.27389,100296,DOCTORS HOSPITAL,5000 UNIVERSITY DR,CORAL GABLES,33146,Short Term,12086
25.79112,-80.21207,100022,JACKSON MEMORIAL HOSPITAL,1611 NW 12TH AVE,MIAMI,33136,Short Term,12086
25.85983,-80.21513,100029,NORTH SHORE MEDICAL CENTER,1100 NW 95TH ST,MIAMI,33150,Short Term,12086
25.88594,-80.32648,100187,PALMETTO GENERAL HOSPITAL,2001 W 68TH ST,HIALEAH,33016,Short Term,12086
25.84564,-80.26856,100053,HIALEAH HOSPITAL,651 E 25TH ST,HIALEAH,33013,Short Term,12086
42.48333,1.55,100079,UNIV OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPR,1475 NW 12TH AVE,MIAMI,33136,Short Term,12086
24.58076,-81.74233,100150,LOWER KEYS MEDICAL CENTER,5900 COLLEGE ROAD,KEY WEST,33040,Short Term,12087
24.71033,-81.09462,101312,FISHERMEN'S COMMUNITY HOSPITAL,3301 OVERSEAS HWY,MARATHON,33050,Critical Access Hospitals,12087
25.00608,-80.52227,101313,MARINERS HOSPITAL,91500 OVERSEAS HIGHWAY,TAVERNIER,33070,Critical Access Hospitals,12087
30.65413,-81.44852,100140,BAPTIST MEDICAL CENTER - NASSAU,1250 S 18TH ST,FERNANDINA BEACH,32034,Short Term,12089
30.53328,-86.49338,100054,TWIN CITIES HOSPITAL,2190 HWY 85 N,NICEVILLE,32578,Short Term,12091
30.73539,-86.5617,100122,NORTH OKALOOSA MEDICAL CENTER,151 REDSTONE AVE SE,CRESTVIEW,32539,Short Term,12091
30.45464,-86.6329,100223,FORT WALTON BEACH MEDICAL CENTER,1000 MAR-WALT DR,FORT WALTON BEACH,32547,Short Term,12091
27.25982,-80.82854,100252,RAULERSON HOSPITAL,1796 HWY 441 NORTH,OKEECHOBEE,34972,Short Term,12093
28.52628,-81.37819,100006,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,52 W UNDERWOOD ST,ORLANDO,32806,Short Term,12095
28.37639,-81.27326,103304,NEMOURS CHILDREN'S HOSPITAL,6535 NEMOURS PKWY,ORLANDO,32827,Childrens Hospitals,12095
49.66569,-54.22438,100030,ORLANDO HEALTH-HEALTH CENTRAL HOSPITAL,10000 W COLONIAL DR,OCOEE,34761,Short Term,12095
28.548212,-81.204534,100007,ADVENTHEALTH ORLANDO,601 E ROLLINS ST,ORLANDO,32803,Short Term,12095
40.81229,-81.39694,102003,SELECT SPECIALTY HOSPITAL - ORLANDO,5579 S ORANGE AVE,ORLANDO,32809,Long Term,12095
35.1426,-90.03137,100302,ST CLOUD REGIONAL MEDICAL CENTER,2906 17TH STREET,SAINT CLOUD,34769,Short Term,12097
28.14407,-81.47639,100320,POINCIANA MEDICAL CENTER,325 CYPRESS PKWY,KISSIMMEE,34758,Short Term,12097
28.29946,-81.4101,100110,OSCEOLA REGIONAL MEDICAL CENTER,700 WEST OAK STREET,KISSIMMEE,34741,Short Term,12097
26.65152,-80.20451,100275,WELLINGTON REGIONAL MEDICAL CENTER LLC,10101 FOREST HILL BLVD,WELLINGTON,33414,Short Term,12099
26.35876,-80.10173,100168,BOCA RATON REGIONAL HOSPITAL,800 MEADOWS RD,BOCA RATON,33486,Short Term,12099
26.75632,-80.06326,100288,ST MARY'S MEDICAL CENTER,901 45TH ST,WEST PALM BEACH,33407,Short Term,12099
28.30615518,-81.37622498,102025,KINDRED HOSPITAL THE PALM BEACHES,5555 W BLUE HERON BLVD,RIVIERA BEACH,33418,Long Term,12099
26.75947,-80.08719,b889a4f27d7c9bbd1440d2d66242fa8ccdd9adc0d9b95e177f7ebd37c7c57875,JFK Medical Center North Campus (FKA West Palm Hospital),2201 45th St,West Palm Beach,33407,Short Term,12099
26.59848,-80.09093,100080,JFK MEDICAL CENTER,5301 S CONGRESS AVE,ATLANTIS,33462,Short Term,12099
26.82926,-80.08619,100176,PALM BEACH GARDENS MEDICAL CENTER,3360 BURNS RD,PALM BEACH GARDENS,33410,Short Term,12099
26.72529,-80.0516,100287,GOOD SAMARITAN MEDICAL CENTER,1309 N FLAGLER DR,WEST PALM BEACH,33401,Short Term,12099
26.50544,-80.07048,100002,BETHESDA HOSPITAL EAST,2815 S SEACREST BLVD,BOYNTON BEACH,33435,Short Term,12099
26.35651,-80.19975,100268,WEST BOCA MEDICAL CENTER,21644 STATE RD 7,BOCA RATON,33428,Short Term,12099
40.81229,-81.39694,102023,SELECT SPECIALTY HOSPITAL-PALM BEACH,3060 MELALEUCA LANE,LAKE WORTH,33461,Long Term,12099
26.72399,-80.67127,100130,LAKESIDE MEDICAL CENTER,39200 HOOKER HWY,BELLE GLADE,33430,Short Term,12099
26.68337,-80.25269,100269,PALMS WEST HOSPITAL,13001 SOUTHERN BLVD,LOXAHATCHEE,33470,Short Term,12099
26.923,-80.09598,100253,JUPITER MEDICAL CENTER,1210 S OLD DIXIE HWY,JUPITER,33458,Short Term,12099
26.43771,-80.12871,100258,DELRAY MEDICAL CENTER,5352 LINTON BLVD,DELRAY BEACH,33484,Short Term,12099
28.25414,-82.71524,100063,MORTON PLANT NORTH BAY HOSPITAL,6600 MADISON ST,NEW PORT RICHEY,34652,Short Term,12101
28.36124,-82.68902,100256,REGIONAL MEDICAL CENTER BAYONET POINT,14000 FIVAY RD,HUDSON,34667,Short Term,12101
28.295287,-82.490015,102026,ADVENTHEALTH CONNERTON,9441 HEALTH CENTER DR,LAND O LAKES,34637,Long Term,12101
28.34805,-82.19962,100211,ADVENTHEALTH DADE CITY,13100 FT KING RD,DADE CITY,33525,Short Term,12101
28.2041,-82.66051,100191,MEDICAL CENTER OF TRINITY,"9330 SR 54, STE 401",TRINITY,34655,Short Term,12101
28.196471,-82.351581,100319,ADVENTHEALTH WESLEY CHAPEL,2600 BRUCE B DOWNS BLVD,WESLEY CHAPEL,33544,Short Term,12101
28.2604,-82.18557,100046,ADVENTHEALTH ZEPHYRHILLS,7050 GALL BLVD,ZEPHYRHILLS,33541,Short Term,12101
27.91447,-82.80324,100248,LARGO MEDICAL CENTER,201 14TH ST SW,LARGO,33770,Short Term,12103
27.76318,-82.64182,100032,BAYFRONT HEALTH - ST PETERSBURG,701 6TH ST S,SAINT PETERSBURG,33701,Short Term,12103
28.13307,-82.75739,100055,ADVENTHEALTH NORTH PINELLAS,1395 S PINELLAS AVE,TARPON SPRINGS,34689,Short Term,12103
12.89978,77.60319,100067,ST ANTHONYS HOSPITAL,1200 SEVENTH AVE N,SAINT PETERSBURG,33705,Short Term,12103
27.75301,-82.74003,100126,PALMS OF PASADENA HOSPITAL,1501 PASADENA AVE S,SAINT PETERSBURG,33707,Short Term,12103
28.03869,-82.70686,100265,MEASE COUNTRYSIDE HOSPITAL,3231 MCMULLEN BOOTH RD,SAFETY HARBOR,34695,Short Term,12103
27.764,-82.640758,103300,JOHNS HOPKINS ALL CHILDREN'S HOSPITAL,501 SIXTH AVENUE SOUTH,SAINT PETERSBURG,33701,Childrens Hospitals,12103
27.8054,-82.72693,100180,ST PETERSBURG GENERAL HOSPITAL,6500 38TH AVE N,SAINT PETERSBURG,33710,Short Term,12103
28.01359,-82.78261,102021,BAYCARE ALLIANT HOSPITAL,601 MAIN ST,DUNEDIN,34698,Long Term,12103
27.95325,-82.80412,100127,MORTON PLANT HOSPITAL,300 PINELLAS ST,CLEARWATER,33756,Short Term,12103
16.18395,75.696,100043,MEASE DUNEDIN HOSPITAL,601 MAIN ST,DUNEDIN,34698,Short Term,12103
27.82562,-82.7023,100238,NORTHSIDE HOSPITAL,6000 49TH ST N,SAINT PETERSBURG,33709,Short Term,12103
27.91749,-81.84349,100121,BARTOW REGIONAL MEDICAL CENTER,2200 OSPREY BLVD,BARTOW,33831,Short Term,12105
28.06087,-81.95348,100157,LAKELAND REGIONAL MEDICAL CENTER,1324 LAKELAND HILLS BLVD,LAKELAND,33805,Short Term,12105
27.894933,-81.56448,100099,ADVENTHEALTH LAKE WALES,410 S 11TH ST,LAKE WALES,33853,Short Term,12105
28.548212,-81.204534,100137,ADVENTHEALTH HEART OF FLORIDA,40100 HWY 27,DAVENPORT,33837,Short Term,12105
28.02685,-81.72648,100052,WINTER HAVEN HOSPITAL,200 AVE F NE,WINTER HAVEN,33881,Short Term,12105
29.64261,-81.69265,100232,PUTNAM COMMUNITY MEDICAL CENTER,611 ZEAGLER DR,PALATKA,32177,Short Term,12107
29.86328,-81.31721,100090,FLAGLER HOSPITAL,400 HEALTH PARK BLVD,SAINT AUGUSTINE,32086,Short Term,12109
27.28861,-80.29431,100260,ST LUCIE MEDICAL CENTER,1800 SE TIFFANY AVE,PORT SAINT LUCIE,34952,Short Term,12111
27.4317,-80.34561,100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,1700 S 23RD ST,FORT PIERCE,34950,Short Term,12111
30.63389,-87.06726,100124,SANTA ROSA MEDICAL CENTER,6002 BERRYHILL RD,MILTON,32570,Short Term,12113
